question_id,question_title,platform,contest_id,contest_date,difficulty,starter_code_present,n_public_tests,n_private_tests,source_file,eligible,exclusion_reason,errata,python_compatible,release
abc341_c,Takahashi Gets Lost,atcoder,abc341,2024-02-17T00:00:00,medium,False,2,12,test.jsonl,1,,0,1,release_v6
abc341_d,Only one of two,atcoder,abc341,2024-02-17T00:00:00,medium,False,3,12,test.jsonl,1,,0,1,release_v6
abc341_e,Alternating String,atcoder,abc341,2024-02-17T00:00:00,hard,False,2,12,test.jsonl,1,,0,1,release_v6
abc341_f,Breakdown,atcoder,abc341,2024-02-17T00:00:00,hard,False,3,12,test.jsonl,1,,0,1,release_v6
abc342_a,Yay!,atcoder,abc342,2024-02-24T00:00:00,easy,False,3,10,test.jsonl,0,not_medium_or_hard,0,1,release_v6
abc342_b,Which is ahead?,atcoder,abc342,2024-02-24T00:00:00,easy,False,2,12,test.jsonl,0,not_medium_or_hard,0,1,release_v6
abc342_c,Many Replacement,atcoder,abc342,2024-02-24T00:00:00,medium,False,3,12,test.jsonl,1,,0,1,release_v6
abc342_d,Square Pair,atcoder,abc342,2024-02-24T00:00:00,medium,False,2,12,test.jsonl,1,,0,1,release_v6
abc342_e,Last Train,atcoder,abc342,2024-02-24T00:00:00,hard,False,3,12,test.jsonl,1,,0,1,release_v6
abc343_a,Wrong Answer,atcoder,abc343,2024-03-02T00:00:00,easy,False,3,9,test.jsonl,0,not_medium_or_hard,1,1,release_v6
abc343_b,Adjacency Matrix,atcoder,abc343,2024-03-02T00:00:00,easy,False,3,12,test.jsonl,0,not_medium_or_hard,0,1,release_v6
abc343_c,343,atcoder,abc343,2024-03-02T00:00:00,medium,False,3,12,test.jsonl,1,,0,1,release_v6
abc343_d,Diversity of Scores,atcoder,abc343,2024-03-02T00:00:00,medium,False,3,12,test.jsonl,1,,0,1,release_v6
abc343_e,7x7x7,atcoder,abc343,2024-03-02T00:00:00,hard,False,2,12,test.jsonl,0,official_errata,1,1,release_v6
abc344_d,String Bags,atcoder,abc344,2024-03-09T00:00:00,hard,False,3,25,test2.jsonl,1,,0,1,release_v6
abc344_a,Spoiler,atcoder,abc344,2024-03-09T00:00:00,easy,False,3,11,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc344_c,A+B+C,atcoder,abc344,2024-03-09T00:00:00,medium,False,1,20,test2.jsonl,1,,0,1,release_v6
abc344_b,Delimiter,atcoder,abc344,2024-03-09T00:00:00,easy,False,3,12,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc344_e,Insert or Erase,atcoder,abc344,2024-03-09T00:00:00,hard,False,2,20,test2.jsonl,1,,0,1,release_v6
abc345_d,Tiling,atcoder,abc345,2024-03-16T00:00:00,hard,False,4,25,test2.jsonl,1,,0,1,release_v6
abc345_b,Integer Division Returns,atcoder,abc345,2024-03-16T00:00:00,easy,False,5,17,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc346_d,Gomamayo Sequence,atcoder,abc346,2024-03-23T00:00:00,medium,False,3,20,test2.jsonl,1,,0,1,release_v6
abc346_b,Piano,atcoder,abc346,2024-03-23T00:00:00,easy,False,3,19,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc346_e,Paint,atcoder,abc346,2024-03-23T00:00:00,hard,False,3,25,test2.jsonl,1,,0,1,release_v6
abc346_a,Adjacent Product,atcoder,abc346,2024-03-23T00:00:00,easy,False,2,9,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc346_c,Σ,atcoder,abc346,2024-03-23T00:00:00,medium,False,3,19,test2.jsonl,1,,0,1,release_v6
abc347_c,Ideal Holidays,atcoder,abc347,2024-03-30T00:00:00,medium,False,3,25,test2.jsonl,1,,0,1,release_v6
abc347_a,Divisible,atcoder,abc347,2024-03-30T00:00:00,easy,False,3,12,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc347_e,Set Add Query,atcoder,abc347,2024-03-30T00:00:00,hard,False,2,20,test2.jsonl,1,,0,1,release_v6
abc347_b,Substring,atcoder,abc347,2024-03-30T00:00:00,easy,False,3,10,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc348_c,Colorful Beans,atcoder,abc348,2024-04-06T00:00:00,medium,False,2,20,test2.jsonl,1,,0,1,release_v6
abc348_b,Farthest Point,atcoder,abc348,2024-04-06T00:00:00,easy,False,2,20,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc348_a,Penalty Kick,atcoder,abc348,2024-04-06T00:00:00,easy,False,2,13,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc348_d,Medicines on Grid,atcoder,abc348,2024-04-06T00:00:00,hard,False,3,25,test2.jsonl,1,,0,1,release_v6
abc348_e,Minimize Sum of Distances,atcoder,abc348,2024-04-06T00:00:00,hard,False,3,20,test2.jsonl,1,,0,1,release_v6
abc349_c,Airport Code,atcoder,abc349,2024-04-13T00:00:00,medium,False,3,25,test2.jsonl,1,,0,1,release_v6
abc349_a,Zero Sum Game,atcoder,abc349,2024-04-13T00:00:00,easy,False,3,7,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc349_b,Commencement,atcoder,abc349,2024-04-13T00:00:00,easy,False,3,14,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc349_d,Divide Interval,atcoder,abc349,2024-04-13T00:00:00,hard,False,3,20,test2.jsonl,1,,0,1,release_v6
abc349_e,Weighted Tic,atcoder,abc349,2024-04-13T00:00:00,hard,False,2,20,test2.jsonl,1,,0,1,release_v6
abc350_a,Past ABCs,atcoder,abc350,2024-04-20T00:00:00,easy,False,3,7,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc350_e,Toward 0,atcoder,abc350,2024-04-20T00:00:00,hard,False,3,20,test2.jsonl,1,,0,1,release_v6
abc350_b,Dentist Aoki,atcoder,abc350,2024-04-20T00:00:00,easy,False,3,17,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc350_c,Sort,atcoder,abc350,2024-04-20T00:00:00,medium,False,0,3,test2.jsonl,0,official_errata,1,1,release_v6
abc350_d,New Friends,atcoder,abc350,2024-04-20T00:00:00,medium,False,3,25,test2.jsonl,1,,0,1,release_v6
abc351_a,The bottom of the ninth,atcoder,abc351,2024-04-27T00:00:00,easy,False,2,10,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc351_b,Spot the Difference,atcoder,abc351,2024-04-27T00:00:00,easy,False,3,8,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc351_e,Jump Distance Sum,atcoder,abc351,2024-04-27T00:00:00,hard,False,2,20,test2.jsonl,1,,0,1,release_v6
abc351_f,Double Sum,atcoder,abc351,2024-04-27T00:00:00,hard,False,2,9,test2.jsonl,1,,0,1,release_v6
abc351_c,Merge the balls,atcoder,abc351,2024-04-27T00:00:00,medium,False,2,25,test2.jsonl,1,,0,1,release_v6
abc351_d,Grid and Magnet,atcoder,abc351,2024-04-27T00:00:00,hard,False,2,25,test2.jsonl,1,,0,1,release_v6
abc352_e,Clique Connect,atcoder,abc352,2024-05-04T00:00:00,hard,False,3,25,test2.jsonl,1,,0,1,release_v6
abc352_a,AtCoder Line,atcoder,abc352,2024-05-04T00:00:00,easy,False,3,9,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc352_c,Standing On The Shoulders,atcoder,abc352,2024-05-04T00:00:00,medium,False,3,20,test2.jsonl,1,,0,1,release_v6
abc352_b,Typing,atcoder,abc352,2024-05-04T00:00:00,easy,False,3,19,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc352_d,Permutation Subsequence,atcoder,abc352,2024-05-04T00:00:00,hard,False,3,20,test2.jsonl,1,,0,1,release_v6
abc353_c,Sigma Problem,atcoder,abc353,2024-05-11T00:00:00,medium,False,2,20,test2.jsonl,1,,0,1,release_v6
abc353_b,AtCoder Amusement Park,atcoder,abc353,2024-05-11T00:00:00,easy,False,3,12,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc353_a,Buildings,atcoder,abc353,2024-05-11T00:00:00,easy,False,3,12,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc353_e,Yet Another Sigma Problem,atcoder,abc353,2024-05-11T00:00:00,hard,False,2,25,test2.jsonl,1,,0,1,release_v6
abc353_d,Another Sigma Problem,atcoder,abc353,2024-05-11T00:00:00,medium,False,2,20,test2.jsonl,1,,0,1,release_v6
abc354_b,AtCoder Janken 2,atcoder,abc354,2024-05-18T00:00:00,easy,False,2,12,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc354_a,Exponential Plant,atcoder,abc354,2024-05-18T00:00:00,easy,False,3,20,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc354_e,Remove Pairs,atcoder,abc354,2024-05-18T00:00:00,hard,False,2,20,test2.jsonl,1,,0,1,release_v6
abc354_c,AtCoder Magics,atcoder,abc354,2024-05-18T00:00:00,medium,False,3,14,test2.jsonl,1,,0,1,release_v6
abc354_d,AtCoder Wallpaper,atcoder,abc354,2024-05-18T00:00:00,hard,False,3,25,test2.jsonl,1,,0,1,release_v6
abc355_e,Guess the Sum,atcoder,abc355,2024-05-25T00:00:00,hard,False,1,25,test2.jsonl,0,official_errata,1,1,release_v6
abc355_b,Piano 2,atcoder,abc355,2024-05-25T00:00:00,easy,False,3,17,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc355_c,Bingo 2,atcoder,abc355,2024-05-25T00:00:00,medium,False,3,25,test2.jsonl,1,,0,1,release_v6
abc355_a,Who Ate the Cake?,atcoder,abc355,2024-05-25T00:00:00,easy,False,3,9,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
abc355_d,Intersecting Intervals,atcoder,abc355,2024-05-25T00:00:00,medium,False,3,19,test2.jsonl,1,,0,1,release_v6
3334,apple-redistribution-into-boxes,leetcode,weekly-contest-388,2024-03-09T00:00:00,easy,True,2,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3351,maximize-happiness-of-selected-children,leetcode,weekly-contest-388,2024-03-09T00:00:00,medium,True,3,25,test2.jsonl,1,,0,1,release_v6
3356,shortest-uncommon-substring-in-an-array,leetcode,weekly-contest-388,2024-03-09T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3313,maximum-strength-of-k-disjoint-subarrays,leetcode,weekly-contest-388,2024-03-09T00:00:00,hard,True,3,25,test2.jsonl,1,,0,1,release_v6
3353,existence-of-a-substring-in-a-string-and-its-reverse,leetcode,weekly-contest-389,2024-03-16T00:00:00,easy,True,3,11,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3337,count-substrings-starting-and-ending-with-given-character,leetcode,weekly-contest-389,2024-03-16T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3360,minimum-deletions-to-make-string-k-special,leetcode,weekly-contest-389,2024-03-16T00:00:00,medium,True,3,25,test2.jsonl,1,,0,1,release_v6
3327,minimum-moves-to-pick-k-ones,leetcode,weekly-contest-389,2024-03-16T00:00:00,hard,True,2,25,test2.jsonl,1,,0,1,release_v6
3349,maximum-length-substring-with-two-occurrences,leetcode,weekly-contest-390,2024-03-23T00:00:00,easy,True,2,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3328,apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k,leetcode,weekly-contest-390,2024-03-23T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3363,most-frequent-ids,leetcode,weekly-contest-390,2024-03-23T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3376,longest-common-suffix-queries,leetcode,weekly-contest-390,2024-03-23T00:00:00,hard,True,2,25,test2.jsonl,1,,0,1,release_v6
3371,harshad-number,leetcode,weekly-contest-391,2024-03-30T00:00:00,easy,True,2,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3374,count-alternating-subarrays,leetcode,weekly-contest-391,2024-03-30T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3344,minimize-manhattan-distances,leetcode,weekly-contest-391,2024-03-30T00:00:00,hard,True,2,25,test2.jsonl,1,,0,1,release_v6
3372,longest-strictly-increasing-or-strictly-decreasing-subarray,leetcode,weekly-contest-392,2024-04-06T00:00:00,easy,True,3,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3346,lexicographically-smallest-string-after-operations-with-constraint,leetcode,weekly-contest-392,2024-04-06T00:00:00,medium,True,3,25,test2.jsonl,1,,0,1,release_v6
3387,minimum-operations-to-make-median-of-array-equal-to-k,leetcode,weekly-contest-392,2024-04-06T00:00:00,medium,True,3,25,test2.jsonl,1,,0,1,release_v6
3361,latest-time-you-can-obtain-after-replacing-characters,leetcode,weekly-contest-393,2024-04-13T00:00:00,easy,True,2,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3373,maximum-prime-difference,leetcode,weekly-contest-393,2024-04-13T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3375,kth-smallest-amount-with-single-denomination-combination,leetcode,weekly-contest-393,2024-04-13T00:00:00,hard,True,2,25,test2.jsonl,1,,0,1,release_v6
3364,minimum-sum-of-values-by-dividing-array,leetcode,weekly-contest-393,2024-04-13T00:00:00,hard,True,3,25,test2.jsonl,1,,0,1,release_v6
3367,find-the-sum-of-encrypted-integers,leetcode,biweekly-contest-126,2024-03-16T00:00:00,easy,True,2,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3306,mark-elements-on-array-by-performing-queries,leetcode,biweekly-contest-126,2024-03-16T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3354,replace-question-marks-in-string-to-minimize-its-value,leetcode,biweekly-contest-126,2024-03-16T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3345,find-the-sum-of-the-power-of-all-subsequences,leetcode,biweekly-contest-126,2024-03-16T00:00:00,hard,True,3,25,test2.jsonl,1,,0,1,release_v6
3381,shortest-subarray-with-or-at-least-k-i,leetcode,biweekly-contest-127,2024-03-30T00:00:00,easy,True,3,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3355,minimum-levels-to-gain-more-points,leetcode,biweekly-contest-127,2024-03-30T00:00:00,medium,True,3,25,test2.jsonl,1,,0,1,release_v6
3316,find-the-sum-of-subsequence-powers,leetcode,biweekly-contest-127,2024-03-30T00:00:00,hard,True,3,25,test2.jsonl,1,,0,1,release_v6
3379,score-of-a-string,leetcode,biweekly-contest-128,2024-04-13T00:00:00,easy,True,2,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3382,find-the-number-of-subarrays-where-boundary-elements-are-maximum,leetcode,biweekly-contest-128,2024-04-13T00:00:00,hard,True,3,25,test2.jsonl,1,,0,1,release_v6
3408,count-the-number-of-special-characters-i,leetcode,weekly-contest-394,2024-04-20T00:00:00,easy,True,3,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3397,find-the-integer-added-to-array-i,leetcode,weekly-contest-395,2024-04-27T00:00:00,easy,True,3,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3394,minimum-array-end,leetcode,weekly-contest-395,2024-04-27T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3362,find-the-median-of-the-uniqueness-array,leetcode,weekly-contest-395,2024-04-27T00:00:00,hard,True,3,25,test2.jsonl,1,,0,1,release_v6
3396,valid-word,leetcode,weekly-contest-396,2024-05-04T00:00:00,easy,True,3,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3384,minimum-number-of-operations-to-make-word-k-periodic,leetcode,weekly-contest-396,2024-05-04T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3395,minimum-length-of-anagram-concatenation,leetcode,weekly-contest-396,2024-05-04T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3402,minimum-cost-to-equalize-array,leetcode,weekly-contest-396,2024-05-04T00:00:00,hard,True,3,25,test2.jsonl,1,,0,1,release_v6
3398,make-a-square-with-the-same-color,leetcode,biweekly-contest-129,2024-04-27T00:00:00,easy,True,3,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3388,right-triangles,leetcode,biweekly-contest-129,2024-04-27T00:00:00,medium,True,3,25,test2.jsonl,1,,0,1,release_v6
3406,find-all-possible-stable-binary-arrays-i,leetcode,biweekly-contest-129,2024-04-27T00:00:00,medium,True,3,25,test2.jsonl,1,,0,1,release_v6
3412,permutation-difference-between-two-strings,leetcode,weekly-contest-397,2024-05-11T00:00:00,easy,True,2,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3383,taking-maximum-energy-from-the-mystic-dungeon,leetcode,weekly-contest-397,2024-05-11T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3429,special-array-i,leetcode,weekly-contest-398,2024-05-18T00:00:00,easy,True,3,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3416,sum-of-digit-differences-of-all-pairs,leetcode,weekly-contest-398,2024-05-18T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3414,find-number-of-ways-to-reach-the-k-th-stair,leetcode,weekly-contest-398,2024-05-18T00:00:00,hard,True,2,25,test2.jsonl,1,,0,1,release_v6
3446,find-the-number-of-good-pairs-i,leetcode,weekly-contest-399,2024-05-25T00:00:00,easy,True,2,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3451,string-compression-iii,leetcode,weekly-contest-399,2024-05-25T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3423,maximum-sum-of-subsequence-with-non-adjacent-elements,leetcode,weekly-contest-399,2024-05-25T00:00:00,hard,True,2,25,test2.jsonl,1,,0,1,release_v6
3403,minimum-substring-partition-of-equal-character-frequency,leetcode,biweekly-contest-130,2024-05-11T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
3411,find-products-of-elements-of-big-array,leetcode,biweekly-contest-130,2024-05-11T00:00:00,hard,True,2,16,test2.jsonl,1,,0,1,release_v6
3428,find-the-xor-of-numbers-which-appear-twice,leetcode,biweekly-contest-131,2024-05-25T00:00:00,easy,True,3,25,test2.jsonl,0,not_medium_or_hard,0,1,release_v6
3420,find-occurrences-of-an-element-in-an-array,leetcode,biweekly-contest-131,2024-05-25T00:00:00,medium,True,2,25,test2.jsonl,1,,0,1,release_v6
abc356_a,Subsegment Reverse,atcoder,abc356,2024-06-01T00:00:00,easy,False,3,15,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc356_d,Masked Popcount,atcoder,abc356,2024-06-01T00:00:00,medium,False,3,28,test3.jsonl,1,,0,1,release_v6
abc356_e,Max/Min,atcoder,abc356,2024-06-01T00:00:00,hard,False,3,20,test3.jsonl,1,,0,1,release_v6
abc356_c,Keys,atcoder,abc356,2024-06-01T00:00:00,medium,False,3,28,test3.jsonl,1,,0,1,release_v6
abc356_b,Nutrients,atcoder,abc356,2024-06-01T00:00:00,easy,False,2,20,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc357_c,Sierpinski carpet,atcoder,abc357,2024-06-08T00:00:00,medium,False,2,7,test3.jsonl,1,,0,1,release_v6
abc357_a,Sanitize Hands,atcoder,abc357,2024-06-08T00:00:00,easy,False,3,16,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc357_d,88888888,atcoder,abc357,2024-06-08T00:00:00,medium,False,3,20,test3.jsonl,1,,0,1,release_v6
abc357_b,Uppercase and Lowercase,atcoder,abc357,2024-06-08T00:00:00,easy,False,3,10,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc357_e,Reachability in Functional Graph,atcoder,abc357,2024-06-08T00:00:00,hard,False,3,20,test3.jsonl,1,,0,1,release_v6
abc358_e,Alphabet Tiles,atcoder,abc358,2024-06-15T00:00:00,hard,False,3,19,test3.jsonl,1,,0,1,release_v6
abc358_c,Popcorn,atcoder,abc358,2024-06-15T00:00:00,medium,False,3,20,test3.jsonl,1,,0,1,release_v6
abc358_b,Ticket Counter,atcoder,abc358,2024-06-15T00:00:00,easy,False,3,20,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc358_d,Souvenirs,atcoder,abc358,2024-06-15T00:00:00,medium,False,3,20,test3.jsonl,1,,0,1,release_v6
abc358_a,Welcome to AtCoder Land,atcoder,abc358,2024-06-15T00:00:00,easy,False,3,8,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc359_c,Tile Distance 2,atcoder,abc359,2024-06-22T00:00:00,medium,False,3,28,test3.jsonl,1,,0,1,release_v6
abc359_b,Couples,atcoder,abc359,2024-06-22T00:00:00,easy,False,3,10,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc359_e,Water Tank,atcoder,abc359,2024-06-22T00:00:00,hard,False,3,28,test3.jsonl,1,,0,1,release_v6
abc359_a,Count Takahashi,atcoder,abc359,2024-06-22T00:00:00,easy,False,3,11,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc359_d,Avoid K Palindrome,atcoder,abc359,2024-06-22T00:00:00,hard,False,4,28,test3.jsonl,1,,0,1,release_v6
abc360_c,Move It,atcoder,abc360,2024-06-30T00:00:00,medium,False,2,20,test3.jsonl,1,,0,1,release_v6
abc360_b,Vertical Reading,atcoder,abc360,2024-06-30T00:00:00,easy,False,3,20,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc360_e,Random Swaps of Balls,atcoder,abc360,2024-06-30T00:00:00,hard,False,3,20,test3.jsonl,1,,0,1,release_v6
abc360_a,A Healthy Breakfast,atcoder,abc360,2024-06-30T00:00:00,easy,False,2,4,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc360_d,Ghost Ants,atcoder,abc360,2024-06-30T00:00:00,medium,False,2,20,test3.jsonl,1,,0,1,release_v6
abc361_d,Go Stone Puzzle,atcoder,abc361,2024-07-06T00:00:00,hard,False,3,20,test3.jsonl,1,,0,1,release_v6
abc361_b,Intersection of Cuboids,atcoder,abc361,2024-07-06T00:00:00,medium,False,3,19,test3.jsonl,1,,0,1,release_v6
abc361_a,Insert,atcoder,abc361,2024-07-06T00:00:00,easy,False,3,15,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc361_f,x = a^b,atcoder,abc361,2024-07-06T00:00:00,hard,False,2,28,test3.jsonl,1,,0,1,release_v6
abc361_c,Make Them Narrow,atcoder,abc361,2024-07-06T00:00:00,medium,False,3,28,test3.jsonl,1,,0,1,release_v6
abc361_e,Tree and Hamilton Path 2,atcoder,abc361,2024-07-06T00:00:00,hard,False,2,20,test3.jsonl,1,,0,1,release_v6
abc362_d,Shortest Path 3,atcoder,abc362,2024-07-13T00:00:00,hard,False,3,28,test3.jsonl,1,,0,1,release_v6
abc362_e,Count Arithmetic Subsequences,atcoder,abc362,2024-07-13T00:00:00,hard,False,3,20,test3.jsonl,1,,0,1,release_v6
abc362_c,Sum = 0,atcoder,abc362,2024-07-13T00:00:00,medium,False,3,28,test3.jsonl,0,official_errata,1,1,release_v6
abc362_a,Buy a Pen,atcoder,abc362,2024-07-13T00:00:00,easy,False,3,13,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc362_b,Right Triangle,atcoder,abc362,2024-07-13T00:00:00,easy,False,3,20,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc363_a,Piling Up,atcoder,abc363,2024-07-20T00:00:00,easy,False,2,12,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc363_f,Palindromic Expression,atcoder,abc363,2024-07-20T00:00:00,hard,False,3,28,test3.jsonl,1,,0,1,release_v6
abc363_b,Japanese Cursed Doll,atcoder,abc363,2024-07-20T00:00:00,easy,False,3,20,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc363_c,Avoid K Palindrome 2,atcoder,abc363,2024-07-20T00:00:00,medium,False,3,28,test3.jsonl,1,,0,1,release_v6
abc363_d,Palindromic Number,atcoder,abc363,2024-07-20T00:00:00,medium,False,3,17,test3.jsonl,1,,0,1,release_v6
abc363_e,Sinking Land,atcoder,abc363,2024-07-20T00:00:00,hard,False,2,28,test3.jsonl,1,,0,1,release_v6
abc364_b,Grid Walk,atcoder,abc364,2024-07-27T00:00:00,easy,False,3,18,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc364_e,Maximum Glutton,atcoder,abc364,2024-07-27T00:00:00,hard,False,4,28,test3.jsonl,1,,0,1,release_v6
abc364_f,Range Connect MST,atcoder,abc364,2024-07-27T00:00:00,hard,False,3,28,test3.jsonl,1,,0,1,release_v6
abc364_d,K,atcoder,abc364,2024-07-27T00:00:00,hard,False,3,18,test3.jsonl,1,,0,1,release_v6
abc364_c,Minimum Glutton,atcoder,abc364,2024-07-27T00:00:00,medium,False,3,20,test3.jsonl,1,,0,1,release_v6
abc364_a,Glutton Takahashi,atcoder,abc364,2024-07-27T00:00:00,easy,False,3,16,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc365_b,Second Best,atcoder,abc365,2024-08-03T00:00:00,easy,False,2,13,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc365_a,Leap Year,atcoder,abc365,2024-08-03T00:00:00,easy,False,4,10,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
abc365_e,Xor Sigma Problem,atcoder,abc365,2024-08-03T00:00:00,hard,False,2,20,test3.jsonl,1,,0,1,release_v6
abc365_d,AtCoder Janken 3,atcoder,abc365,2024-08-03T00:00:00,medium,False,3,20,test3.jsonl,1,,0,1,release_v6
abc365_c,Transportation Expenses,atcoder,abc365,2024-08-03T00:00:00,medium,False,3,20,test3.jsonl,1,,0,1,release_v6
3426,minimum-number-of-chairs-in-a-waiting-room,leetcode,weekly-contest-400,2024-06-01T00:00:00,easy,True,3,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3430,count-days-without-meetings,leetcode,weekly-contest-400,2024-06-01T00:00:00,medium,True,3,35,test3.jsonl,1,,0,1,release_v6
3436,find-subarray-with-bitwise-or-closest-to-k,leetcode,weekly-contest-400,2024-06-01T00:00:00,hard,True,3,26,test3.jsonl,1,,0,1,release_v6
3450,find-the-child-who-has-the-ball-after-k-seconds,leetcode,weekly-contest-401,2024-06-08T00:00:00,easy,True,3,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3422,find-the-n-th-value-after-k-seconds,leetcode,weekly-contest-401,2024-06-08T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3442,maximum-total-reward-using-operations-i,leetcode,weekly-contest-401,2024-06-08T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3421,count-pairs-that-form-a-complete-day-i,leetcode,weekly-contest-402,2024-06-15T00:00:00,easy,True,2,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3437,maximum-total-damage-with-spell-casting,leetcode,weekly-contest-402,2024-06-15T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3438,peaks-in-array,leetcode,weekly-contest-402,2024-06-15T00:00:00,hard,True,2,35,test3.jsonl,1,,0,1,release_v6
3471,minimum-average-of-smallest-and-largest-elements,leetcode,weekly-contest-403,2024-06-22T00:00:00,easy,True,3,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3461,find-the-minimum-area-to-cover-all-ones-i,leetcode,weekly-contest-403,2024-06-22T00:00:00,medium,True,2,35,test3.jsonl,1,,0,1,release_v6
3464,maximize-total-cost-of-alternating-subarrays,leetcode,weekly-contest-403,2024-06-22T00:00:00,medium,True,4,35,test3.jsonl,1,,0,1,release_v6
3469,maximum-height-of-a-triangle,leetcode,weekly-contest-404,2024-06-29T00:00:00,easy,True,4,35,test3.jsonl,0,not_medium_or_hard,0,1,release_v6
3490,find-the-maximum-length-of-valid-subsequence-i,leetcode,weekly-contest-404,2024-06-29T00:00:00,medium,True,3,35,test3.jsonl,1,,0,1,release_v6
