label,task,model_alias,score_condition,lambda,leakage_rate,verification_coverage,normalized_loss,regret_best_fixed,oracle_leakage,oracle_coverage,oracle_loss,regret_oracle,best_fixed_loss,error_rate
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,0.05,0.013986013986013986,0.9790209790209791,0.06293706293706294,,0.0,0.5699300699300699,0.028496503496503497,0.034440559440559446,0.049825174825174824,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,0.05,0.0,0.9965034965034965,0.049825174825174824,0.0,0.0,0.5699300699300699,0.028496503496503497,0.021328671328671327,0.049825174825174824,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,0.05,0.0034965034965034965,0.993006993006993,0.05314685314685315,0.0033216783216783244,0.0,0.5699300699300699,0.028496503496503497,0.02465034965034965,0.049825174825174824,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,0.05,0.01048951048951049,0.986013986013986,0.05979020979020979,0.009965034965034966,0.0,0.5699300699300699,0.028496503496503497,0.03129370629370629,0.049825174825174824,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,0.05,0.013986013986013986,0.9755244755244755,0.06276223776223777,0.012937062937062947,0.0,0.5699300699300699,0.028496503496503497,0.034265734265734274,0.049825174825174824,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,0.05,0.013986013986013986,0.9475524475524476,0.06136363636363637,0.011538461538461546,0.0,0.5699300699300699,0.028496503496503497,0.03286713286713287,0.049825174825174824,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,0.1,0.0034965034965034965,0.986013986013986,0.10209790209790211,,0.0,0.5699300699300699,0.056993006993006995,0.04510489510489511,0.09965034965034965,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,0.1,0.013986013986013986,0.9790209790209791,0.1118881118881119,,0.0,0.5699300699300699,0.056993006993006995,0.05489510489510491,0.09965034965034965,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,0.1,0.0,0.9965034965034965,0.09965034965034965,0.0,0.0,0.5699300699300699,0.056993006993006995,0.04265734265734265,0.09965034965034965,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,0.1,0.0034965034965034965,0.993006993006993,0.10279720279720281,0.0031468531468531596,0.0,0.5699300699300699,0.056993006993006995,0.04580419580419581,0.09965034965034965,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,0.1,0.01048951048951049,0.986013986013986,0.1090909090909091,0.009440559440559451,0.0,0.5699300699300699,0.056993006993006995,0.052097902097902105,0.09965034965034965,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,0.1,0.013986013986013986,0.9755244755244755,0.11153846153846154,0.011888111888111896,0.0,0.5699300699300699,0.056993006993006995,0.05454545454545455,0.09965034965034965,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,0.1,0.013986013986013986,0.9475524475524476,0.10874125874125876,0.009090909090909108,0.0,0.5699300699300699,0.056993006993006995,0.05174825174825176,0.09965034965034965,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,0.2,0.0034965034965034965,0.986013986013986,0.2006993006993007,,0.0,0.5699300699300699,0.11398601398601399,0.08671328671328671,0.1993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,0.2,0.013986013986013986,0.9790209790209791,0.20979020979020982,,0.0,0.5699300699300699,0.11398601398601399,0.09580419580419583,0.1993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,0.2,0.0,0.9965034965034965,0.1993006993006993,0.0,0.0,0.5699300699300699,0.11398601398601399,0.0853146853146853,0.1993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,0.2,0.0034965034965034965,0.993006993006993,0.2020979020979021,0.0027972027972028024,0.0,0.5699300699300699,0.11398601398601399,0.08811188811188811,0.1993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,0.2,0.01048951048951049,0.986013986013986,0.2076923076923077,0.008391608391608407,0.0,0.5699300699300699,0.11398601398601399,0.09370629370629371,0.1993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,0.2,0.013986013986013986,0.9755244755244755,0.2090909090909091,0.009790209790209808,0.0,0.5699300699300699,0.11398601398601399,0.09510489510489512,0.1993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,0.2,0.013986013986013986,0.9475524475524476,0.20349650349650353,0.004195804195804231,0.0,0.5699300699300699,0.11398601398601399,0.08951048951048954,0.1993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,0.5,0.0034965034965034965,0.986013986013986,0.4965034965034965,,0.0,0.5699300699300699,0.28496503496503495,0.21153846153846156,0.4877622377622378,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,0.5,0.013986013986013986,0.9790209790209791,0.5034965034965035,,0.0,0.5699300699300699,0.28496503496503495,0.2185314685314686,0.4877622377622378,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,0.5,0.0,0.9965034965034965,0.4982517482517482,0.010489510489510412,0.0,0.5699300699300699,0.28496503496503495,0.21328671328671328,0.4877622377622378,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,0.5,0.0034965034965034965,0.993006993006993,0.5,0.012237762237762184,0.0,0.5699300699300699,0.28496503496503495,0.21503496503496505,0.4877622377622378,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,0.5,0.01048951048951049,0.986013986013986,0.5034965034965035,0.01573426573426573,0.0,0.5699300699300699,0.28496503496503495,0.2185314685314686,0.4877622377622378,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,0.5,0.013986013986013986,0.9755244755244755,0.5017482517482518,0.013986013986013957,0.0,0.5699300699300699,0.28496503496503495,0.21678321678321683,0.4877622377622378,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,0.5,0.013986013986013986,0.9475524475524476,0.4877622377622378,0.0,0.0,0.5699300699300699,0.28496503496503495,0.20279720279720287,0.4877622377622378,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,1.0,0.0034965034965034965,0.986013986013986,0.9895104895104896,,0.5699300699300699,0.0,0.5699300699300699,0.4195804195804197,0.9615384615384616,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,1.0,0.013986013986013986,0.9790209790209791,0.993006993006993,,0.5699300699300699,0.0,0.5699300699300699,0.42307692307692313,0.9615384615384616,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,1.0,0.0,0.9965034965034965,0.9965034965034965,0.03496503496503489,0.5699300699300699,0.0,0.5699300699300699,0.42657342657342656,0.9615384615384616,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,1.0,0.0034965034965034965,0.993006993006993,0.9965034965034966,0.034965034965035,0.5699300699300699,0.0,0.5699300699300699,0.4265734265734267,0.9615384615384616,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,1.0,0.01048951048951049,0.986013986013986,0.9965034965034966,0.034965034965035,0.5699300699300699,0.0,0.5699300699300699,0.4265734265734267,0.9615384615384616,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,1.0,0.013986013986013986,0.9755244755244755,0.9895104895104895,0.027972027972027913,0.5699300699300699,0.0,0.5699300699300699,0.4195804195804196,0.9615384615384616,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,1.0,0.013986013986013986,0.9475524475524476,0.9615384615384616,0.0,0.5699300699300699,0.0,0.5699300699300699,0.39160839160839167,0.9615384615384616,0.5699300699300699
